STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALA,Aland Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,238.140660666967,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ASM,American Samoa,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,60.8728325147062,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,730.074439858453,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BES,Bonaire (Neth.),UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,12.2613305798601,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,279.289214167578,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLM,Saint-Barth̩lemy (Fr.),UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BMU,Bermuda,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,60.9964954168565,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,16.1450518304701,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BVT,Bouvet Island,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CCK,Cocos (Keeling) Islands (Aus.),UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,80.9603249573914,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COD,"Congo, Dem. Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COG,"Congo, Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COK,Cook Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,330.384754553759,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,97.8437578201762,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COM,Comoros,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,67.6766395308186,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,3.30999099045133,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,116.517336221743,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUW,Curacao,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CXR,Christmas Island,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYM,Cayman Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DJI,Djibouti,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,167.154160941352,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DOM,Dominican Republic,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,39.8106068663938,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,463.074356542812,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,104.352637126595,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESH,Western Sahara,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,1057.57171042335,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FLK,Falkland Islands,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,UNEP_OPH_MAR_CST_HAB,Marine and Coastal Habitats,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,KM2,Square kilometers,UNEP_OPH_CRF_LTH,Coverage: Coralreef,UNEP_OPH_BFR_30,Buffer: 30km,_Z,Not Applicable,2023,0.0,UNEP_OPH,Ocean+ Habitats,0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
