country,year,pct_at_risk,status
New Zealand,2000,100.0,Normal value
New Zealand,2001,100.0,Normal value
New Zealand,2002,100.0,Normal value
New Zealand,2022,100.0,Normal value
New Zealand,2023,100.0,Normal value
New Zealand,2024,96.0,Normal value
New Zealand,2025,96.0,Normal value
Nicaragua,2002,100.0,Normal value
Nicaragua,2003,100.0,Normal value
Nicaragua,2004,100.0,Normal value
Nicaragua,2005,100.0,Normal value
Nicaragua,2006,100.0,Normal value
Nicaragua,2007,100.0,Normal value
Nicaragua,2008,100.0,Normal value
Nicaragua,2009,100.0,Normal value
Nicaragua,2010,100.0,Normal value
Nicaragua,2011,100.0,Normal value
Niger,2000,0.0,Normal value
Niger,2001,0.0,Normal value
Niger,2002,0.0,Normal value
Niger,2005,0.0,Normal value
Niger,2006,0.0,Normal value
Niger,2007,0.0,Normal value
Niger,2008,0.0,Normal value
Niger,2009,0.0,Normal value
Niger,2010,0.0,Normal value
Niger,2011,0.0,Normal value
Niger,2012,0.0,Normal value
Niger,2013,0.0,Normal value
Niger,2014,0.0,Normal value
Niger,2015,0.0,Normal value
Niger,2016,25.0,Normal value
Niger,2017,25.0,Normal value
Niger,2018,15.0,Normal value
Niger,2019,15.0,Normal value
Niger,2020,15.0,Normal value
Niger,2021,15.0,Normal value
Niger,2022,15.0,Normal value
Niger,2023,15.0,Normal value
Niger,2024,15.0,Normal value
Niger,2025,15.0,Normal value
Niue,2000,100.0,Normal value
Niue,2001,100.0,Normal value
Niue,2002,100.0,Normal value
Niue,2003,100.0,Normal value
Niue,2004,100.0,Normal value
Niue,2005,100.0,Normal value
Niue,2006,100.0,Normal value
Niue,2007,100.0,Normal value
Niue,2008,100.0,Normal value
Niue,2009,100.0,Normal value
Norway,2000,78.0,Normal value
Norway,2001,78.0,Normal value
Norway,2002,78.0,Normal value
Norway,2003,79.0,Normal value
Norway,2004,78.0,Normal value
Norway,2005,78.0,Normal value
Norway,2006,77.0,Normal value
Norway,2007,77.0,Normal value
Norway,2008,80.0,Normal value
Norway,2009,80.0,Normal value
Norway,2010,97.0,Normal value
Norway,2011,92.0,Normal value
Norway,2012,90.0,Normal value
Norway,2013,89.0,Normal value
Norway,2014,89.0,Normal value
Norway,2015,89.0,Normal value
Norway,2016,87.0,Normal value
Norway,2017,89.0,Normal value
Norway,2018,89.0,Normal value
Norway,2019,89.0,Normal value
Norway,2020,89.0,Normal value
Norway,2021,89.0,Normal value
Norway,2022,87.0,Normal value
Norway,2023,86.0,Normal value
Norway,2024,87.0,Normal value
Norway,2025,87.0,Normal value
Pakistan,2000,25.0,Normal value
Pakistan,2001,14.0,Normal value
Pakistan,2002,5.0,Normal value
Pakistan,2003,0.0,Normal value
Pakistan,2004,0.0,Normal value
Pakistan,2005,0.0,Normal value
Pakistan,2006,0.0,Normal value
Pakistan,2007,0.0,Normal value
Pakistan,2008,0.0,Normal value
Pakistan,2009,0.0,Normal value
Pakistan,2010,0.0,Normal value
Pakistan,2011,0.0,Normal value
Pakistan,2012,0.0,Normal value
Pakistan,2013,0.0,Normal value
Pakistan,2014,0.0,Normal value
Pakistan,2015,0.0,Normal value
Panama,2018,86.0,Normal value
Panama,2019,86.0,Normal value
Panama,2020,86.0,Normal value
Panama,2021,86.0,Normal value
Panama,2022,86.0,Normal value
Panama,2023,86.0,Normal value
Panama,2024,86.0,Normal value
Panama,2025,86.0,Normal value
Papua New Guinea,2000,25.0,Normal value
Papua New Guinea,2001,33.0,Normal value
Papua New Guinea,2002,0.0,Normal value
Papua New Guinea,2003,33.0,Normal value
Papua New Guinea,2004,33.0,Normal value
Papua New Guinea,2005,33.0,Normal value
Papua New Guinea,2006,33.0,Normal value
Papua New Guinea,2007,33.0,Normal value
Papua New Guinea,2008,33.0,Normal value
Papua New Guinea,2009,33.0,Normal value
Papua New Guinea,2010,50.0,Normal value
Papua New Guinea,2011,50.0,Normal value
Papua New Guinea,2012,50.0,Normal value
Paraguay,2000,100.0,Normal value
Paraguay,2001,100.0,Normal value
Paraguay,2004,100.0,Normal value
Paraguay,2005,100.0,Normal value
Paraguay,2006,100.0,Normal value
Paraguay,2007,100.0,Normal value
Paraguay,2008,100.0,Normal value
Paraguay,2009,100.0,Normal value
Paraguay,2010,100.0,Normal value
Paraguay,2011,100.0,Normal value
Paraguay,2012,100.0,Normal value
Paraguay,2013,100.0,Normal value
Paraguay,2017,100.0,Normal value
Paraguay,2018,100.0,Normal value
Paraguay,2019,50.0,Normal value
Paraguay,2020,50.0,Normal value
Paraguay,2021,100.0,Normal value
Paraguay,2022,50.0,Normal value
Paraguay,2023,100.0,Normal value
Paraguay,2024,100.0,Normal value
Paraguay,2025,100.0,Normal value
Peru,2000,17.0,Normal value
Peru,2001,17.0,Normal value
Peru,2002,17.0,Normal value
Peru,2003,0.0,Normal value
Peru,2004,0.0,Normal value
Peru,2005,33.0,Normal value
Peru,2006,33.0,Normal value
Peru,2007,33.0,Normal value
Peru,2008,33.0,Normal value
Peru,2009,33.0,Normal value
Peru,2010,33.0,Normal value
Peru,2011,33.0,Normal value
Peru,2012,40.0,Normal value
Peru,2013,80.0,Normal value
Peru,2014,80.0,Normal value
Peru,2015,80.0,Normal value
Peru,2016,80.0,Normal value
Peru,2017,80.0,Normal value
Peru,2018,80.0,Normal value
Peru,2019,80.0,Normal value
Peru,2020,80.0,Normal value
Peru,2021,75.0,Normal value
Peru,2022,100.0,Normal value
Peru,2024,100.0,Normal value
Peru,2025,100.0,Normal value
Philippines,2000,50.0,Normal value
Philippines,2001,44.0,Normal value
Philippines,2002,17.0,Normal value
Philippines,2003,20.0,Normal value
Philippines,2004,20.0,Normal value
Philippines,2005,20.0,Normal value
Philippines,2006,20.0,Normal value
Philippines,2007,20.0,Normal value
Philippines,2008,20.0,Normal value
Philippines,2009,20.0,Normal value
Philippines,2010,20.0,Normal value
Philippines,2011,20.0,Normal value
Philippines,2012,20.0,Normal value
Philippines,2016,0.0,Normal value
Philippines,2017,0.0,Normal value
Philippines,2018,0.0,Normal value
Philippines,2019,50.0,Normal value
Philippines,2020,50.0,Normal value
Philippines,2021,50.0,Normal value
Philippines,2022,50.0,Normal value
Philippines,2023,38.0,Normal value
Philippines,2024,38.0,Normal value
Philippines,2025,38.0,Normal value
Poland,2000,68.0,Normal value
Poland,2001,69.0,Normal value
Poland,2002,68.0,Normal value
Poland,2003,68.0,Normal value
Poland,2004,70.0,Normal value
Poland,2005,68.0,Normal value
Poland,2006,91.0,Normal value
Poland,2007,90.0,Normal value
Poland,2008,94.0,Normal value
Poland,2009,93.0,Normal value
Poland,2010,94.0,Normal value
Poland,2011,93.0,Normal value
Poland,2012,91.0,Normal value
Poland,2013,84.0,Normal value
Poland,2014,84.0,Normal value
Poland,2015,84.0,Normal value
Poland,2016,87.0,Normal value
Poland,2017,87.0,Normal value
Poland,2018,88.0,Normal value
Poland,2019,87.0,Normal value
Poland,2020,86.0,Normal value
Poland,2021,86.0,Normal value
Poland,2022,86.0,Normal value
Poland,2023,85.0,Normal value
Poland,2024,85.0,Normal value
Poland,2025,83.0,Normal value
Portugal,2000,54.0,Normal value
Portugal,2001,54.0,Normal value
Portugal,2002,54.0,Normal value
Portugal,2003,54.0,Normal value
Portugal,2004,69.0,Normal value
Portugal,2005,72.0,Normal value
Portugal,2006,72.0,Normal value
Portugal,2007,72.0,Normal value
Portugal,2008,72.0,Normal value
Portugal,2009,72.0,Normal value
Portugal,2010,58.0,Normal value
Portugal,2011,58.0,Normal value
Portugal,2012,58.0,Normal value
Portugal,2013,64.0,Normal value
Portugal,2014,64.0,Normal value
Portugal,2015,64.0,Normal value
Portugal,2016,65.0,Normal value
Portugal,2017,59.0,Normal value
Portugal,2018,59.0,Normal value
Portugal,2019,63.0,Normal value
Portugal,2020,61.0,Normal value
Portugal,2021,61.0,Normal value
Portugal,2022,63.0,Normal value
Portugal,2023,63.0,Normal value
Portugal,2024,61.0,Normal value
Portugal,2025,61.0,Normal value
Guinea-Bissau,2003,0.0,Normal value
Guinea-Bissau,2004,0.0,Normal value
Guinea-Bissau,2005,0.0,Normal value
Guinea-Bissau,2006,0.0,Normal value
Guinea-Bissau,2007,0.0,Normal value
Guinea-Bissau,2008,0.0,Normal value
Guinea-Bissau,2009,0.0,Normal value
Guinea-Bissau,2010,0.0,Normal value
Guinea-Bissau,2011,0.0,Normal value
Guinea-Bissau,2012,0.0,Normal value
Qatar,2021,0.0,Normal value
Qatar,2022,0.0,Normal value
Qatar,2023,0.0,Normal value
Qatar,2024,0.0,Normal value
Qatar,2025,0.0,Normal value
Romania,2000,96.0,Normal value
Romania,2001,96.0,Normal value
Romania,2002,96.0,Normal value
Romania,2003,69.0,Normal value
Romania,2004,69.0,Normal value
Romania,2005,69.0,Normal value
Romania,2006,80.0,Normal value
Romania,2007,80.0,Normal value
Romania,2008,80.0,Normal value
Romania,2009,80.0,Normal value
Romania,2010,89.0,Normal value
Romania,2011,89.0,Normal value
Romania,2012,89.0,Normal value
Russian Federation,2000,100.0,Normal value
Russian Federation,2001,100.0,Normal value
Russian Federation,2002,100.0,Normal value
Russian Federation,2003,25.0,Normal value
Russian Federation,2004,24.0,Normal value
Russian Federation,2005,24.0,Normal value
Russian Federation,2006,24.0,Normal value
Russian Federation,2007,24.0,Normal value
Russian Federation,2008,24.0,Normal value
Russian Federation,2009,24.0,Normal value
Russian Federation,2010,24.0,Normal value
Russian Federation,2011,24.0,Normal value
Russian Federation,2012,24.0,Normal value
Russian Federation,2023,65.0,Normal value
Russian Federation,2024,65.0,Normal value
Russian Federation,2025,74.0,Normal value
Rwanda,2008,100.0,Normal value
Rwanda,2009,100.0,Normal value
Rwanda,2010,100.0,Normal value
Rwanda,2011,100.0,Normal value
Rwanda,2012,100.0,Normal value
Rwanda,2013,100.0,Normal value
Rwanda,2014,100.0,Normal value
Rwanda,2015,100.0,Normal value
Rwanda,2016,100.0,Normal value
Rwanda,2017,100.0,Normal value
Rwanda,2020,0.0,Normal value
Rwanda,2021,0.0,Normal value
Rwanda,2022,20.0,Normal value
Rwanda,2023,18.0,Normal value
Rwanda,2024,15.0,Normal value
Rwanda,2025,15.0,Normal value
St. Kitts and Nevis,2001,100.0,Normal value
St. Kitts and Nevis,2002,100.0,Normal value
St. Kitts and Nevis,2003,100.0,Normal value
St. Kitts and Nevis,2004,100.0,Normal value
St. Kitts and Nevis,2005,100.0,Normal value
St. Kitts and Nevis,2006,100.0,Normal value
St. Kitts and Nevis,2007,100.0,Normal value
St. Kitts and Nevis,2008,100.0,Normal value
St. Kitts and Nevis,2009,100.0,Normal value
St. Kitts and Nevis,2010,100.0,Normal value
Senegal,2000,0.0,Normal value
Senegal,2001,0.0,Normal value
Senegal,2002,0.0,Normal value
Senegal,2003,0.0,Normal value
Senegal,2004,0.0,Normal value
Senegal,2005,0.0,Normal value
Senegal,2006,0.0,Normal value
Senegal,2007,0.0,Normal value
Senegal,2008,0.0,Normal value
Senegal,2009,0.0,Normal value
Senegal,2010,0.0,Normal value
Senegal,2011,0.0,Normal value
Senegal,2012,0.0,Normal value
Senegal,2013,0.0,Normal value
Senegal,2014,0.0,Normal value
Senegal,2015,0.0,Normal value
Senegal,2016,0.0,Normal value
Senegal,2017,0.0,Normal value
Senegal,2018,0.0,Normal value
Senegal,2019,27.0,Normal value
Senegal,2020,27.0,Normal value
Senegal,2021,27.0,Normal value
Senegal,2022,30.0,Normal value
Senegal,2023,30.0,Normal value
Senegal,2024,30.0,Normal value
Senegal,2025,30.0,Normal value
Serbia,2000,100.0,Normal value
Serbia,2001,100.0,Normal value
Serbia,2002,100.0,Normal value
Serbia,2003,100.0,Normal value
Serbia,2004,90.0,Normal value
Serbia,2005,90.0,Normal value
Serbia,2006,90.0,Normal value
Serbia,2007,90.0,Normal value
Serbia,2008,90.0,Normal value
Serbia,2009,90.0,Normal value
Serbia,2010,90.0,Normal value
Serbia,2011,90.0,Normal value
Serbia,2012,100.0,Normal value
Serbia,2013,100.0,Normal value
Serbia,2014,100.0,Normal value
Serbia,2015,100.0,Normal value
Serbia,2016,100.0,Normal value
Serbia,2017,100.0,Normal value
Serbia,2018,100.0,Normal value
Serbia,2019,100.0,Normal value
Serbia,2020,100.0,Normal value
Serbia,2021,100.0,Normal value
Serbia,2022,90.0,Normal value
Serbia,2023,91.0,Normal value
Serbia,2024,82.0,Normal value
Serbia,2025,92.0,Normal value
Slovak Republic,2000,83.0,Normal value
Slovak Republic,2001,83.0,Normal value
Slovak Republic,2002,83.0,Normal value
Slovak Republic,2003,78.0,Normal value
Slovak Republic,2004,86.0,Normal value
Slovak Republic,2005,83.0,Normal value
Slovak Republic,2006,83.0,Normal value
Slovak Republic,2007,95.0,Normal value
Slovak Republic,2008,95.0,Normal value
Slovak Republic,2009,95.0,Normal value
Slovak Republic,2010,95.0,Normal value
Slovak Republic,2011,90.0,Normal value
Slovak Republic,2012,95.0,Normal value
Slovak Republic,2013,86.0,Normal value
Slovak Republic,2014,86.0,Normal value
Slovak Republic,2015,86.0,Normal value
Slovak Republic,2016,91.0,Normal value
Slovak Republic,2017,83.0,Normal value
Slovak Republic,2018,84.0,Normal value
Slovak Republic,2019,84.0,Normal value
Slovak Republic,2020,84.0,Normal value
Slovak Republic,2021,84.0,Normal value
Slovak Republic,2022,84.0,Normal value
Slovak Republic,2023,84.0,Normal value
Slovak Republic,2024,84.0,Normal value
Slovak Republic,2025,84.0,Normal value
Viet Nam,2000,37.0,Normal value
Viet Nam,2001,38.0,Normal value
Viet Nam,2002,30.0,Normal value
Viet Nam,2003,27.0,Normal value
Viet Nam,2004,27.0,Normal value
Viet Nam,2005,30.0,Normal value
Viet Nam,2006,30.0,Normal value
Viet Nam,2007,11.0,Normal value
Viet Nam,2008,11.0,Normal value
Viet Nam,2009,11.0,Normal value
Viet Nam,2010,21.0,Normal value
Viet Nam,2011,21.0,Normal value
Viet Nam,2012,22.0,Normal value
Viet Nam,2013,22.0,Normal value
Viet Nam,2014,22.0,Normal value
Viet Nam,2015,21.0,Normal value
Viet Nam,2016,21.0,Normal value
Viet Nam,2017,21.0,Normal value
Viet Nam,2018,21.0,Normal value
Viet Nam,2019,21.0,Normal value
Viet Nam,2020,20.0,Normal value
Viet Nam,2021,20.0,Normal value
Viet Nam,2022,20.0,Normal value
Viet Nam,2023,20.0,Normal value
Viet Nam,2024,20.0,Normal value
Viet Nam,2025,20.0,Normal value
Slovenia,2000,25.0,Normal value
Slovenia,2001,50.0,Normal value
Slovenia,2002,50.0,Normal value
Slovenia,2003,67.0,Normal value
Slovenia,2004,77.0,Normal value
Slovenia,2005,82.0,Normal value
Slovenia,2006,88.0,Normal value
Slovenia,2007,88.0,Normal value
Slovenia,2008,88.0,Normal value
Slovenia,2009,88.0,Normal value
Slovenia,2010,88.0,Normal value
Slovenia,2011,92.0,Normal value
Slovenia,2012,92.0,Normal value
Slovenia,2013,92.0,Normal value
Slovenia,2014,93.0,Normal value
Slovenia,2015,96.0,Normal value
Slovenia,2016,100.0,Normal value
Slovenia,2017,97.0,Normal value
Slovenia,2018,100.0,Normal value
Slovenia,2019,100.0,Normal value
Slovenia,2020,97.0,Normal value
Slovenia,2021,97.0,Normal value
Slovenia,2022,96.0,Normal value
Slovenia,2023,92.0,Normal value
Slovenia,2024,88.0,Normal value
Slovenia,2025,88.0,Normal value
South Africa,2000,96.0,Normal value
South Africa,2001,96.0,Normal value
South Africa,2002,100.0,Normal value
South Africa,2003,100.0,Normal value
South Africa,2004,100.0,Normal value
South Africa,2005,100.0,Normal value
South Africa,2006,100.0,Normal value
South Africa,2007,100.0,Normal value
South Africa,2008,100.0,Normal value
South Africa,2009,100.0,Normal value
South Africa,2010,100.0,Normal value
South Africa,2011,83.0,Normal value
South Africa,2012,83.0,Normal value
South Africa,2013,80.0,Normal value
South Africa,2014,80.0,Normal value
South Africa,2015,80.0,Normal value
South Africa,2016,80.0,Normal value
South Africa,2017,86.0,Normal value
South Africa,2018,86.0,Normal value
South Africa,2019,86.0,Normal value
South Africa,2020,86.0,Normal value
South Africa,2021,67.0,Normal value
South Africa,2022,78.0,Normal value
South Africa,2023,78.0,Normal value
South Africa,2024,83.0,Normal value
South Africa,2025,81.0,Normal value
Zimbabwe,2000,50.0,Normal value
Zimbabwe,2001,50.0,Normal value
Spain,2000,77.0,Normal value
Spain,2001,73.0,Normal value
Spain,2002,73.0,Normal value
Spain,2003,73.0,Normal value
Spain,2004,73.0,Normal value
Spain,2005,73.0,Normal value
Spain,2006,72.0,Normal value
Spain,2007,76.0,Normal value
Spain,2008,72.0,Normal value
Spain,2009,75.0,Normal value
Spain,2010,69.0,Normal value
Spain,2011,68.0,Normal value
Spain,2012,68.0,Normal value
Spain,2013,69.0,Normal value
Spain,2014,68.0,Normal value
Spain,2015,68.0,Normal value
Spain,2016,66.0,Normal value
Spain,2017,64.0,Normal value
Spain,2018,64.0,Normal value
Spain,2019,66.0,Normal value
Spain,2020,66.0,Normal value
Spain,2021,66.0,Normal value
Spain,2022,67.0,Normal value
Spain,2023,68.0,Normal value
Spain,2024,70.0,Normal value
Spain,2025,70.0,Normal value
Sudan,2000,0.0,Normal value
Sudan,2001,0.0,Normal value
Sudan,2002,0.0,Normal value
Sudan,2003,0.0,Normal value
Sudan,2010,0.0,Normal value
Sudan,2011,0.0,Normal value
Sudan,2012,0.0,Normal value
Sudan,2013,0.0,Normal value
Sudan,2014,0.0,Normal value
Sudan,2015,0.0,Normal value
Sudan,2016,0.0,Normal value
Sudan,2017,0.0,Normal value
Sudan,2018,16.0,Normal value
Sudan,2019,16.0,Normal value
Sudan,2020,16.0,Normal value
Sudan,2021,16.0,Normal value
Sudan,2022,16.0,Normal value
Sudan,2023,16.0,Normal value
Sudan,2024,16.0,Normal value
Sudan,2025,16.0,Normal value
Eswatini,2000,0.0,Normal value
Eswatini,2001,0.0,Normal value
Eswatini,2002,0.0,Normal value
Eswatini,2003,100.0,Normal value
Eswatini,2004,100.0,Normal value
Eswatini,2005,100.0,Normal value
Eswatini,2006,100.0,Normal value
Eswatini,2007,100.0,Normal value
Eswatini,2008,100.0,Normal value
Eswatini,2009,100.0,Normal value
Eswatini,2010,100.0,Normal value
Eswatini,2011,100.0,Normal value
Eswatini,2012,100.0,Normal value
Sweden,2000,77.0,Normal value
Sweden,2001,77.0,Normal value
Sweden,2002,80.0,Normal value
Sweden,2003,81.0,Normal value
Sweden,2004,97.0,Normal value
Sweden,2005,97.0,Normal value
Sweden,2006,97.0,Normal value
Sweden,2007,97.0,Normal value
Sweden,2008,98.0,Normal value
Sweden,2009,98.0,Normal value
Sweden,2010,98.0,Normal value
Sweden,2011,98.0,Normal value
Sweden,2012,96.0,Normal value
Sweden,2013,96.0,Normal value
Sweden,2014,96.0,Normal value
Sweden,2015,96.0,Normal value
Sweden,2016,94.0,Normal value
Sweden,2017,93.0,Normal value
Sweden,2018,96.0,Normal value
Sweden,2019,94.0,Normal value
Sweden,2020,94.0,Normal value
Sweden,2021,94.0,Normal value
Sweden,2022,92.0,Normal value
Sweden,2023,90.0,Normal value
Sweden,2024,89.0,Normal value
Sweden,2025,89.0,Normal value
Switzerland,2000,67.0,Normal value
Switzerland,2001,68.0,Normal value
Switzerland,2002,68.0,Normal value
Switzerland,2003,68.0,Normal value
Switzerland,2004,68.0,Normal value
Switzerland,2005,68.0,Normal value
Switzerland,2006,68.0,Normal value
Switzerland,2007,65.0,Normal value
Switzerland,2008,70.0,Normal value
Switzerland,2009,65.0,Normal value
Switzerland,2010,67.0,Normal value
Switzerland,2011,67.0,Normal value
Switzerland,2012,65.0,Normal value
Switzerland,2013,65.0,Normal value
Switzerland,2014,70.0,Normal value
Switzerland,2015,70.0,Normal value
Switzerland,2016,65.0,Normal value
Switzerland,2017,70.0,Normal value
Switzerland,2018,76.0,Normal value
Switzerland,2019,72.0,Normal value
Switzerland,2020,71.0,Normal value
Switzerland,2021,71.0,Normal value
Switzerland,2022,70.0,Normal value
Switzerland,2023,69.0,Normal value
Switzerland,2024,78.0,Normal value
Switzerland,2025,78.0,Normal value
Syrian Arab Republic,2000,25.0,Normal value
Syrian Arab Republic,2001,50.0,Normal value
